n,idx,distribution,travel,serv,obj,iters,time,alg,cost_profile,scaling
15,9,0,0,0,1510.9,10000.0,13.808,dotsp,"(1, 2.5, 10)",0.8
15,9,0,0,1,2587.317,10000.0,11.819,dotsp,"(1, 2.5, 10)",0.8
15,0,0,0,0,1253.439,0.0,94.514,mtsp,"(1, 2.5, 10)",0.1
15,0,0,0,1,2297.55,0.0,97.955,mtsp,"(1, 2.5, 10)",0.1
15,1,0,0,0,1264.19,0.0,92.616,mtsp,"(1, 2.5, 10)",0.1
15,1,0,0,1,2410.629,0.0,74.987,mtsp,"(1, 2.5, 10)",0.1
15,10,0,0,0,1200.503,0.0,96.901,mtsp,"(1, 2.5, 10)",0.1
15,10,0,0,1,2272.942,0.0,85.466,mtsp,"(1, 2.5, 10)",0.1
15,11,0,0,0,1188.785,0.0,92.613,mtsp,"(1, 2.5, 10)",0.1
15,11,0,0,1,2075.326,0.0,78.493,mtsp,"(1, 2.5, 10)",0.1
15,12,0,0,0,1169.505,0.0,102.82,mtsp,"(1, 2.5, 10)",0.1
15,12,0,0,1,2144.942,0.0,83.975,mtsp,"(1, 2.5, 10)",0.1
15,13,0,0,0,1208.558,0.0,93.532,mtsp,"(1, 2.5, 10)",0.1
15,13,0,0,1,2402.414,0.0,89.076,mtsp,"(1, 2.5, 10)",0.1
15,14,0,0,0,1198.495,0.0,85.595,mtsp,"(1, 2.5, 10)",0.1
15,14,0,0,1,2297.218,0.0,84.625,mtsp,"(1, 2.5, 10)",0.1
15,15,0,0,0,1119.821,0.0,93.073,mtsp,"(1, 2.5, 10)",0.1
15,15,0,0,1,2313.365,0.0,92.687,mtsp,"(1, 2.5, 10)",0.1
15,16,0,0,0,1202.255,0.0,85.587,mtsp,"(1, 2.5, 10)",0.1
15,16,0,0,1,2349.287,0.0,90.367,mtsp,"(1, 2.5, 10)",0.1
15,17,0,0,0,1139.243,0.0,93.523,mtsp,"(1, 2.5, 10)",0.1
15,17,0,0,1,2068.293,0.0,91.446,mtsp,"(1, 2.5, 10)",0.1
15,18,0,0,0,1296.508,0.0,92.466,mtsp,"(1, 2.5, 10)",0.1
15,18,0,0,1,2461.641,0.0,77.774,mtsp,"(1, 2.5, 10)",0.1
15,19,0,0,0,1256.897,0.0,84.39,mtsp,"(1, 2.5, 10)",0.1
15,19,0,0,1,2389.307,0.0,77.895,mtsp,"(1, 2.5, 10)",0.1
15,2,0,0,0,1082.622,0.0,96.462,mtsp,"(1, 2.5, 10)",0.1
15,2,0,0,1,1858.704,0.0,80.787,mtsp,"(1, 2.5, 10)",0.1
15,3,0,0,0,1047.885,0.0,85.147,mtsp,"(1, 2.5, 10)",0.1
15,3,0,0,1,2010.427,0.0,76.625,mtsp,"(1, 2.5, 10)",0.1
15,4,0,0,0,1404.402,0.0,85.263,mtsp,"(1, 2.5, 10)",0.1
15,4,0,0,1,2696.609,0.0,80.568,mtsp,"(1, 2.5, 10)",0.1
15,5,0,0,0,1205.218,0.0,102.284,mtsp,"(1, 2.5, 10)",0.1
15,5,0,0,1,2132.908,0.0,94.109,mtsp,"(1, 2.5, 10)",0.1
15,6,0,0,0,1208.88,0.0,89.671,mtsp,"(1, 2.5, 10)",0.1
15,6,0,0,1,2202.493,0.0,79.326,mtsp,"(1, 2.5, 10)",0.1
15,7,0,0,0,1304.711,0.0,86.061,mtsp,"(1, 2.5, 10)",0.1
15,7,0,0,1,2483.725,0.0,87.001,mtsp,"(1, 2.5, 10)",0.1
15,8,0,0,0,1115.756,0.0,89.621,mtsp,"(1, 2.5, 10)",0.1
15,8,0,0,1,2045.263,0.0,87.8,mtsp,"(1, 2.5, 10)",0.1
15,9,0,0,0,1386.323,0.0,93.088,mtsp,"(1, 2.5, 10)",0.1
15,9,0,0,1,2543.102,0.0,80.974,mtsp,"(1, 2.5, 10)",0.1
15,0,0,0,0,1440.46,10000.0,13.887,dotsp,"(1, 2.5, 10)",0.9
15,0,0,0,1,2360.717,10000.0,12.637,dotsp,"(1, 2.5, 10)",0.9
15,1,0,0,0,1351.99,10000.0,14.691,dotsp,"(1, 2.5, 10)",0.9
15,1,0,0,1,2237.025,10000.0,13.751,dotsp,"(1, 2.5, 10)",0.9
15,10,0,0,0,1347.36,10000.0,10.454,dotsp,"(1, 2.5, 10)",0.9
15,10,0,0,1,2281.903,10000.0,9.497,dotsp,"(1, 2.5, 10)",0.9
15,11,0,0,0,1382.136,10000.0,9.188,dotsp,"(1, 2.5, 10)",0.9
15,11,0,0,1,2314.781,10000.0,8.471,dotsp,"(1, 2.5, 10)",0.9
15,12,0,0,0,1389.349,10000.0,15.648,dotsp,"(1, 2.5, 10)",0.9
15,12,0,0,1,2278.803,10000.0,14.692,dotsp,"(1, 2.5, 10)",0.9
15,13,0,0,0,1418.011,10000.0,10.106,dotsp,"(1, 2.5, 10)",0.9
15,13,0,0,1,2387.235,10000.0,9.152,dotsp,"(1, 2.5, 10)",0.9
15,14,0,0,0,1438.704,10000.0,12.062,dotsp,"(1, 2.5, 10)",0.9
15,14,0,0,1,2416.441,10000.0,11.47,dotsp,"(1, 2.5, 10)",0.9
15,15,0,0,0,1417.804,10000.0,17.016,dotsp,"(1, 2.5, 10)",0.9
15,15,0,0,1,2335.751,10000.0,15.769,dotsp,"(1, 2.5, 10)",0.9
15,16,0,0,0,1382.38,10000.0,10.401,dotsp,"(1, 2.5, 10)",0.9
15,16,0,0,1,2267.231,10000.0,9.537,dotsp,"(1, 2.5, 10)",0.9
15,17,0,0,0,1270.21,10000.0,19.026,dotsp,"(1, 2.5, 10)",0.9
15,17,0,0,1,2128.306,10000.0,17.814,dotsp,"(1, 2.5, 10)",0.9
15,18,0,0,0,1486.903,10000.0,9.412,dotsp,"(1, 2.5, 10)",0.9
15,18,0,0,1,2508.294,10000.0,8.41,dotsp,"(1, 2.5, 10)",0.9
15,19,0,0,0,1510.509,10000.0,10.699,dotsp,"(1, 2.5, 10)",0.9
15,19,0,0,1,2477.899,10000.0,9.829,dotsp,"(1, 2.5, 10)",0.9
15,2,0,0,0,1257.617,10000.0,10.764,dotsp,"(1, 2.5, 10)",0.9
15,2,0,0,1,2131.702,10000.0,9.148,dotsp,"(1, 2.5, 10)",0.9
15,3,0,0,0,1259.134,10000.0,12.165,dotsp,"(1, 2.5, 10)",0.9
15,3,0,0,1,2085.765,10000.0,11.542,dotsp,"(1, 2.5, 10)",0.9
15,4,0,0,0,1628.689,10000.0,11.183,dotsp,"(1, 2.5, 10)",0.9
15,4,0,0,1,2712.514,10000.0,10.345,dotsp,"(1, 2.5, 10)",0.9
15,5,0,0,0,1420.241,10000.0,14.57,dotsp,"(1, 2.5, 10)",0.9
15,5,0,0,1,2380.394,10000.0,12.669,dotsp,"(1, 2.5, 10)",0.9
15,6,0,0,0,1454.122,10000.0,12.411,dotsp,"(1, 2.5, 10)",0.9
15,6,0,0,1,2374.751,10000.0,11.544,dotsp,"(1, 2.5, 10)",0.9
15,7,0,0,0,1462.321,10000.0,13.061,dotsp,"(1, 2.5, 10)",0.9
15,7,0,0,1,2453.613,10000.0,11.828,dotsp,"(1, 2.5, 10)",0.9
15,8,0,0,0,1255.901,10000.0,13.474,dotsp,"(1, 2.5, 10)",0.9
15,8,0,0,1,2070.122,10000.0,12.867,dotsp,"(1, 2.5, 10)",0.9
15,9,0,0,0,1534.775,10000.0,15.937,dotsp,"(1, 2.5, 10)",0.9
15,9,0,0,1,2605.301,10000.0,12.932,dotsp,"(1, 2.5, 10)",0.9
15,0,0,0,0,1611.16,0.0,2.295,nnsvf,"(1, 2.5, 10)",1.0
15,0,0,0,1,2476.291,0.0,1.382,nnsvf,"(1, 2.5, 10)",1.0
15,1,0,0,0,1633.373,0.0,2.671,nnsvf,"(1, 2.5, 10)",1.0
15,1,0,0,1,2531.534,0.0,1.329,nnsvf,"(1, 2.5, 10)",1.0
15,10,0,0,0,1535.659,0.0,2.659,nnsvf,"(1, 2.5, 10)",1.0
15,10,0,0,1,2443.108,0.0,1.148,nnsvf,"(1, 2.5, 10)",1.0
15,11,0,0,0,1557.542,0.0,2.385,nnsvf,"(1, 2.5, 10)",1.0
15,11,0,0,1,2497.241,0.0,1.129,nnsvf,"(1, 2.5, 10)",1.0
15,12,0,0,0,1484.062,0.0,2.963,nnsvf,"(1, 2.5, 10)",1.0
15,12,0,0,1,2365.62,0.0,2.014,nnsvf,"(1, 2.5, 10)",1.0
15,13,0,0,0,1703.05,0.0,3.865,nnsvf,"(1, 2.5, 10)",1.0
15,13,0,0,1,2608.202,0.0,2.153,nnsvf,"(1, 2.5, 10)",1.0
15,14,0,0,0,1551.382,0.0,2.315,nnsvf,"(1, 2.5, 10)",1.0
15,14,0,0,1,2537.153,0.0,1.257,nnsvf,"(1, 2.5, 10)",1.0
15,15,0,0,0,1536.36,0.0,3.513,nnsvf,"(1, 2.5, 10)",1.0
15,15,0,0,1,2477.999,0.0,1.13,nnsvf,"(1, 2.5, 10)",1.0
15,16,0,0,0,1609.626,0.0,1.896,nnsvf,"(1, 2.5, 10)",1.0
15,16,0,0,1,2548.129,0.0,1.256,nnsvf,"(1, 2.5, 10)",1.0
15,17,0,0,0,1504.872,0.0,3.403,nnsvf,"(1, 2.5, 10)",1.0
15,17,0,0,1,2260.919,0.0,1.772,nnsvf,"(1, 2.5, 10)",1.0
15,18,0,0,0,1715.615,0.0,2.256,nnsvf,"(1, 2.5, 10)",1.0
15,18,0,0,1,2915.247,0.0,1.061,nnsvf,"(1, 2.5, 10)",1.0
15,19,0,0,0,1669.879,0.0,2.46,nnsvf,"(1, 2.5, 10)",1.0
15,19,0,0,1,2556.345,0.0,1.531,nnsvf,"(1, 2.5, 10)",1.0
15,2,0,0,0,1381.96,0.0,3.031,nnsvf,"(1, 2.5, 10)",1.0
15,2,0,0,1,2146.0,0.0,1.544,nnsvf,"(1, 2.5, 10)",1.0
15,3,0,0,0,1476.893,0.0,2.775,nnsvf,"(1, 2.5, 10)",1.0
15,3,0,0,1,2163.509,0.0,1.368,nnsvf,"(1, 2.5, 10)",1.0
15,4,0,0,0,1736.8,0.0,2.168,nnsvf,"(1, 2.5, 10)",1.0
15,4,0,0,1,2802.042,0.0,1.529,nnsvf,"(1, 2.5, 10)",1.0
15,5,0,0,0,1597.944,0.0,9.056,nnsvf,"(1, 2.5, 10)",1.0
15,5,0,0,1,2538.15,0.0,5.695,nnsvf,"(1, 2.5, 10)",1.0
15,6,0,0,0,1623.258,0.0,2.441,nnsvf,"(1, 2.5, 10)",1.0
15,6,0,0,1,2588.682,0.0,1.226,nnsvf,"(1, 2.5, 10)",1.0
15,7,0,0,0,1674.478,0.0,2.579,nnsvf,"(1, 2.5, 10)",1.0
15,7,0,0,1,2709.855,0.0,1.283,nnsvf,"(1, 2.5, 10)",1.0
15,8,0,0,0,1441.766,0.0,4.063,nnsvf,"(1, 2.5, 10)",1.0
15,8,0,0,1,2227.058,0.0,2.921,nnsvf,"(1, 2.5, 10)",1.0
15,9,0,0,0,1799.702,0.0,2.052,nnsvf,"(1, 2.5, 10)",1.0
15,9,0,0,1,2853.09,0.0,1.159,nnsvf,"(1, 2.5, 10)",1.0
